Batch ID,Machine ID,Fabric type,Operator,Shift,Production quantity,Production speed,Waste quantity,Machine age,Last maintenance date,Humidity,Temperature,Machine failure
4565,L51744,Cotton,Op-6,Night,15160,1516,15.6025,2.3,2026-01-01,102.80000000000001,60.80000000000001,0
4566,H33979,Silk,Op-7,Morning,12750,1275,30.25,2.5,2026-01-01,102.69999999999999,60.80000000000001,1
4567,L51746,Cotton,Op-8,Evening,14020,1402,25.5025,3.0,2026-01-01,102.80000000000001,60.80000000000001,0
4568,M19427,Polyester,Op-9,Night,14510,1451,19.980900000000002,3.2,2026-01-01,102.80000000000001,60.80000000000001,0
4569,M19428,Polyester,Op-10,Morning,15550,1555,13.0321,3.5,2026-01-01,102.69999999999999,60.80000000000001,0
4570,L51749,Cotton,Op-11,Evening,16360,1636,12.25,3.8,2026-01-01,102.80000000000001,60.89999999999998,0
4571,L51750,Cotton,Op-12,Night,13120,1312,27.2484,4.0,2026-01-01,102.80000000000001,60.89999999999998,1
4572,L51751,Cotton,Op-13,Morning,17080,1708,8.880400000000002,4.2,2026-01-01,102.80000000000001,60.89999999999998,0
4573,M19432,Polyester,Op-14,Evening,15560,1556,13.3225,4.4,2026-01-01,102.89999999999998,61.0,0
4574,H33987,Silk,Op-15,Night,14360,1436,18.9225,4.7,2026-01-01,102.80000000000001,61.0,0
4575,M19434,Polyester,Op-16,Morning,14020,1402,16.5649,5.2,2026-01-01,102.89999999999998,61.0,0
4576,M19435,Polyester,Op-17,Evening,14370,1437,24.9001,5.5,2026-01-01,102.89999999999998,61.0,0
4577,M19436,Polyester,Op-18,Night,19260,1926,4.7524,5.8,2026-01-01,102.89999999999998,61.10000000000002,0
4578,L51757,Cotton,Op-19,Morning,18000,1800,5.616899999999999,6.1,2026-01-01,103.0,61.19999999999999,0
4579,L51758,Cotton,Op-20,Evening,16410,1641,10.6276,6.3,2026-01-01,103.0,61.19999999999999,0
4580,L51759,Cotton,Op-1,Night,13740,1374,23.232400000000002,6.5,2026-01-01,103.0,61.19999999999999,1
4581,L51760,Cotton,Op-2,Morning,14940,1494,13.69,6.7,2026-01-01,103.0,61.19999999999999,0
4582,L51761,Cotton,Op-3,Evening,16010,1601,10.824099999999998,6.9,2026-01-01,103.0,61.19999999999999,0
4583,L51762,Cotton,Op-4,Night,16340,1634,13.6161,7.1,2026-01-01,102.89999999999998,61.19999999999999,0
4584,M19443,Polyester,Op-5,Morning,14670,1467,14.212900000000001,7.3,2026-01-01,102.89999999999998,61.19999999999999,0
4585,L51764,Cotton,Op-6,Evening,15500,1550,10.432899999999997,7.6,2026-01-01,102.80000000000001,61.10000000000002,0
4586,L51765,Cotton,Op-7,Night,15630,1563,10.368400000000001,7.8,2026-01-01,102.80000000000001,61.10000000000002,0
4587,L51766,Cotton,Op-8,Morning,13950,1395,23.328899999999997,8.0,2026-01-01,102.69999999999999,60.89999999999998,0
4588,M19447,Polyester,Op-9,Evening,15070,1507,11.1556,8.2,2026-01-01,102.80000000000001,61.0,0
4589,L51768,Cotton,Op-10,Night,15640,1564,14.8225,8.5,2026-01-01,102.80000000000001,61.0,0
4590,L51769,Cotton,Op-11,Morning,17210,1721,9.0,8.7,2026-01-01,102.80000000000001,61.10000000000002,0
4591,L51770,Cotton,Op-12,Evening,14560,1456,13.0321,8.9,2026-01-01,102.80000000000001,61.10000000000002,0
4592,H34005,Silk,Op-13,Night,21020,2102,3.1684,9.1,2026-01-01,102.89999999999998,61.19999999999999,0
4593,L51772,Cotton,Op-14,Morning,15550,1555,11.492099999999999,9.6,2026-01-01,102.89999999999998,61.10000000000002,0
4594,L51773,Cotton,Op-15,Evening,14090,1409,17.5561,9.8,2026-01-01,103.0,61.19999999999999,0
4595,M19454,Polyester,Op-16,Night,13870,1387,17.139599999999998,10.0,2026-01-01,103.0,61.19999999999999,0
4596,M19455,Polyester,Op-17,Morning,14600,1460,19.2721,10.3,2026-01-01,103.0,61.19999999999999,0
4597,L51776,Cotton,Op-18,Evening,13610,1361,22.657600000000002,10.6,2026-01-01,103.0,61.19999999999999,1
4598,M19457,Polyester,Op-19,Night,14900,1490,18.49,10.8,2026-01-01,103.0,61.10000000000002,0
4599,L51778,Cotton,Op-20,Morning,13990,1399,24.206400000000002,11.1,2026-01-01,103.10000000000002,61.19999999999999,0
4600,L51779,Cotton,Op-1,Evening,14200,1420,31.1364,11.3,2026-01-01,103.10000000000002,61.10000000000002,0
4601,L51780,Cotton,Op-2,Night,13590,1359,19.536400000000004,11.5,2026-01-01,103.0,61.0,1
4602,M19461,Polyester,Op-3,Morning,13720,1372,29.484899999999996,11.7,2026-01-01,103.0,61.10000000000002,1
4603,M19462,Polyester,Op-4,Evening,14090,1409,17.388900000000003,12.0,2026-01-01,103.0,61.0,0
4604,H34017,Silk,Op-5,Night,14520,1452,33.9889,12.3,2026-01-01,102.89999999999998,61.0,0
4605,L51784,Cotton,Op-6,Morning,18200,1820,6.0516000000000005,12.8,2026-01-01,102.89999999999998,61.0,0
4606,H34019,Silk,Op-7,Evening,14690,1469,23.7169,13.0,2026-01-01,102.89999999999998,61.0,0
4607,L51786,Cotton,Op-8,Night,15560,1556,20.520899999999997,13.5,2026-01-01,102.89999999999998,61.10000000000002,0
4608,L51787,Cotton,Op-9,Morning,19800,1980,4.0804,13.7,2026-01-01,103.0,61.10000000000002,0
4609,M19468,Polyester,Op-10,Evening,15190,1519,14.44,13.9,2026-01-01,103.0,61.19999999999999,0
4610,L51789,Cotton,Op-11,Night,14560,1456,19.36,14.2,2026-01-01,103.0,61.19999999999999,0
4611,L51790,Cotton,Op-12,Morning,13940,1394,20.520899999999997,14.4,2026-01-01,103.10000000000002,61.19999999999999,0
4612,L51791,Cotton,Op-13,Evening,13650,1365,31.584400000000006,14.6,2026-01-01,103.0,61.30000000000001,1
4613,L51792,Cotton,Op-14,Night,21940,2194,2.7225,14.8,2026-01-01,103.0,61.30000000000001,0
4614,L51793,Cotton,Op-15,Morning,14030,1403,30.913600000000002,15.0,2026-01-01,103.10000000000002,61.30000000000001,0
4615,H34028,Silk,Op-16,Evening,15030,1503,13.69,15.2,2026-01-01,103.0,61.19999999999999,0
4616,L51795,Cotton,Op-17,Night,17930,1793,8.5849,15.7,2026-01-01,103.0,61.30000000000001,0
4617,L51796,Cotton,Op-18,Morning,18290,1829,6.0025,15.9,2026-01-01,103.10000000000002,61.39999999999998,0
4618,M19477,Polyester,Op-19,Evening,18310,1831,5.4289,16.1,2026-01-01,103.10000000000002,61.39999999999998,0
4619,M19478,Polyester,Op-20,Night,13350,1335,28.7296,16.4,2026-01-01,103.0,61.30000000000001,1
4620,H34033,Silk,Op-1,Morning,20560,2056,3.8808999999999996,16.7,2026-01-01,103.10000000000002,61.30000000000001,0
4621,L51800,Cotton,Op-2,Evening,13360,1336,27.667600000000004,17.2,2026-01-01,103.10000000000002,61.30000000000001,1
4622,L51801,Cotton,Op-3,Night,13410,1341,26.01,17.4,2026-01-01,103.0,61.19999999999999,1
4623,M19482,Polyester,Op-4,Morning,15260,1526,13.912899999999997,17.6,2026-01-01,103.0,61.10000000000002,0
4624,L51803,Cotton,Op-5,Evening,15250,1525,16.5649,17.9,2026-01-01,103.0,61.10000000000002,0
4625,M19484,Polyester,Op-6,Night,14280,1428,15.840399999999997,18.1,2026-01-01,103.0,61.10000000000002,0
4626,L51805,Cotton,Op-7,Morning,15110,1511,20.884900000000002,18.4,2026-01-01,103.0,61.19999999999999,0
4627,L51806,Cotton,Op-8,Evening,16640,1664,8.880400000000002,18.6,2026-01-01,103.0,61.19999999999999,0
4628,M19487,Polyester,Op-9,Night,15920,1592,15.132099999999998,18.8,2026-01-01,103.0,61.19999999999999,0
4629,M19488,Polyester,Op-10,Morning,15970,1597,13.468900000000001,19.1,2026-01-01,103.0,61.10000000000002,0
4630,L51809,Cotton,Op-11,Evening,17350,1735,6.8121,19.4,2026-01-01,103.0,61.19999999999999,0
4631,L51810,Cotton,Op-12,Night,17510,1751,5.6644000000000005,19.6,2026-01-01,102.89999999999998,61.19999999999999,0
4632,L51811,Cotton,Op-13,Morning,13830,1383,19.8916,19.8,2026-01-01,103.0,61.19999999999999,0
4633,M19492,Polyester,Op-14,Evening,13300,1330,28.836900000000004,20.0,2026-01-01,102.89999999999998,61.19999999999999,1
4634,L51813,Cotton,Op-15,Night,13820,1382,25.5025,20.3,2026-01-01,103.0,61.19999999999999,0
4635,L51814,Cotton,Op-16,Morning,17550,1755,9.2416,20.5,2026-01-01,103.0,61.19999999999999,0
4636,M19495,Polyester,Op-17,Evening,16140,1614,12.744900000000003,20.7,2026-01-01,103.0,61.19999999999999,0
4637,L51816,Cotton,Op-18,Night,14660,1466,18.49,21.0,2026-01-01,103.0,61.30000000000001,0
4638,M19497,Polyester,Op-19,Morning,18470,1847,6.100899999999999,21.2,2026-01-01,103.10000000000002,61.30000000000001,0
4639,L51818,Cotton,Op-20,Evening,14740,1474,12.110399999999997,21.5,2026-01-01,103.10000000000002,61.30000000000001,0
4640,L51819,Cotton,Op-1,Night,16570,1657,10.112400000000001,21.7,2026-01-01,103.10000000000002,61.30000000000001,0
4641,L51820,Cotton,Op-2,Morning,14350,1435,16.0801,21.9,2026-01-01,103.10000000000002,61.19999999999999,0
4642,H34055,Silk,Op-3,Evening,14940,1494,18.2329,22.1,2026-01-01,103.10000000000002,61.30000000000001,0
4643,L51822,Cotton,Op-4,Night,12380,1238,29.811600000000002,22.6,2026-01-01,103.19999999999999,61.39999999999998,1
4644,L51823,Cotton,Op-5,Morning,13240,1324,29.376400000000004,22.8,2026-01-01,103.19999999999999,61.39999999999998,1
4645,L51824,Cotton,Op-6,Evening,15140,1514,16.974400000000003,23.0,2026-01-01,103.19999999999999,61.39999999999998,0
4646,L51825,Cotton,Op-7,Night,17320,1732,6.553600000000001,23.2,2026-01-01,103.30000000000001,61.39999999999998,0
4647,L51826,Cotton,Op-8,Morning,14970,1497,21.16,23.4,2026-01-01,103.30000000000001,61.39999999999998,1
4648,L51827,Cotton,Op-9,Evening,19580,1958,4.6225,0.0,2026-01-01,103.30000000000001,61.39999999999998,0
4649,L51828,Cotton,Op-10,Night,16300,1630,10.5625,0.2,2026-01-01,103.30000000000001,61.39999999999998,0
4650,M19509,Polyester,Op-11,Morning,13950,1395,34.9281,0.4,2026-01-01,103.30000000000001,61.39999999999998,0
4651,L51830,Cotton,Op-12,Evening,16580,1658,9.3025,0.7,2026-01-01,103.30000000000001,61.39999999999998,0
4652,L51831,Cotton,Op-13,Night,13490,1349,26.1121,0.9,2026-01-01,103.19999999999999,61.39999999999998,1
4653,L51832,Cotton,Op-14,Morning,14520,1452,27.984099999999998,1.1,2026-01-01,103.10000000000002,61.19999999999999,0
4654,M19513,Polyester,Op-15,Evening,15940,1594,12.6025,1.3,2026-01-01,103.10000000000002,61.10000000000002,0
4655,M19514,Polyester,Op-16,Night,15100,1510,22.657600000000002,1.6,2026-01-01,103.10000000000002,61.0,0
4656,L51835,Cotton,Op-17,Morning,18540,1854,5.107600000000001,1.9,2026-01-01,103.10000000000002,61.10000000000002,0
4657,L51836,Cotton,Op-18,Evening,16260,1626,10.432899999999997,2.1,2026-01-01,103.10000000000002,61.19999999999999,0
4658,L51837,Cotton,Op-19,Night,16280,1628,12.390400000000001,2.3,2026-01-01,103.10000000000002,61.19999999999999,0
4659,L51838,Cotton,Op-20,Morning,16790,1679,12.110399999999997,2.5,2026-01-01,103.10000000000002,61.19999999999999,0
4660,M19519,Polyester,Op-1,Evening,14890,1489,19.8025,2.7,2026-01-01,103.10000000000002,61.19999999999999,0
4661,L51840,Cotton,Op-2,Night,14390,1439,19.2721,3.0,2026-01-01,103.19999999999999,61.19999999999999,0
4662,L51841,Cotton,Op-3,Morning,13500,1350,23.136100000000003,3.2,2026-01-01,103.30000000000001,61.30000000000001,1
4663,H34076,Silk,Op-4,Evening,16070,1607,10.0489,3.4,2026-01-01,103.30000000000001,61.19999999999999,0
4664,L51843,Cotton,Op-5,Night,13890,1389,29.0521,3.9,2026-01-01,103.30000000000001,61.30000000000001,0
4665,M19524,Polyester,Op-6,Morning,15660,1566,21.2521,4.1,2026-01-01,103.30000000000001,61.30000000000001,0
4666,M19525,Polyester,Op-7,Evening,13070,1307,29.16,4.4,2026-01-01,103.39999999999998,61.39999999999998,1
4667,M19526,Polyester,Op-8,Night,15690,1569,13.395600000000002,4.7,2026-01-01,103.30000000000001,61.5,0
4668,H34081,Silk,Op-9,Morning,16510,1651,9.363600000000002,5.0,2026-01-01,103.30000000000001,61.39999999999998,0
4669,H34082,Silk,Op-10,Evening,16920,1692,7.7841,5.5,2026-01-01,103.30000000000001,61.39999999999998,0
4670,M19529,Polyester,Op-11,Night,13730,1373,22.372899999999994,6.0,2026-01-01,103.30000000000001,61.5,1
4671,L51850,Cotton,Op-12,Morning,16100,1610,12.6025,6.3,2026-01-01,103.19999999999999,61.39999999999998,0
4672,L51851,Cotton,Op-13,Evening,15110,1511,18.8356,6.5,2026-01-01,103.30000000000001,61.39999999999998,0
4673,L51852,Cotton,Op-14,Night,14120,1412,30.913600000000002,6.7,2026-01-01,103.30000000000001,61.5,0
4674,L51853,Cotton,Op-15,Morning,15010,1501,13.104400000000004,6.9,2026-01-01,103.39999999999998,61.5,0
4675,L51854,Cotton,Op-16,Evening,14140,1414,20.070399999999996,7.1,2026-01-01,103.39999999999998,61.5,0
4676,H34089,Silk,Op-17,Night,16290,1629,11.2225,7.3,2026-01-01,103.5,61.5,0
4677,L51856,Cotton,Op-18,Morning,18790,1879,4.5369,7.8,2026-01-01,103.39999999999998,61.5,0
4678,H34091,Silk,Op-19,Evening,14660,1466,22.09,8.0,2026-01-01,103.5,61.60000000000002,0
4679,H34092,Silk,Op-20,Night,14760,1476,16.0801,8.5,2026-01-01,103.60000000000002,61.69999999999999,0
4680,L51859,Cotton,Op-1,Morning,16950,1695,9.424900000000001,9.0,2026-01-01,103.60000000000002,61.80000000000001,0
4681,L51860,Cotton,Op-2,Evening,14910,1491,15.840399999999997,9.2,2026-01-01,103.60000000000002,61.69999999999999,0
4682,M19541,Polyester,Op-3,Night,16590,1659,12.0409,9.4,2026-01-01,103.60000000000002,61.80000000000001,0
4683,L51862,Cotton,Op-4,Morning,15670,1567,10.0489,9.7,2026-01-01,103.60000000000002,61.80000000000001,0
4684,L51863,Cotton,Op-5,Evening,17360,1736,10.824099999999998,9.9,2026-01-01,103.60000000000002,61.80000000000001,0
4685,M19544,Polyester,Op-6,Night,14210,1421,20.070399999999996,10.1,2026-01-01,103.60000000000002,61.80000000000001,1
4686,M19545,Polyester,Op-7,Morning,16270,1627,9.486400000000001,10.4,2026-01-01,103.60000000000002,61.80000000000001,0
4687,M19546,Polyester,Op-8,Evening,15620,1562,11.6964,10.7,2026-01-01,103.5,61.60000000000002,0
4688,L51867,Cotton,Op-9,Night,21830,2183,2.89,11.0,2026-01-01,103.5,61.60000000000002,0
4689,L51868,Cotton,Op-10,Morning,15770,1577,14.516100000000002,11.2,2026-01-01,103.5,61.60000000000002,0
4690,M19549,Polyester,Op-11,Evening,15600,1560,13.249599999999997,11.4,2026-01-01,103.39999999999998,61.5,0
4691,M19550,Polyester,Op-12,Night,14830,1483,18.49,11.7,2026-01-01,103.39999999999998,61.5,0
4692,L51871,Cotton,Op-13,Morning,15350,1535,11.088899999999999,12.0,2026-01-01,103.5,61.5,0
4693,M19552,Polyester,Op-14,Evening,16060,1606,8.761600000000001,12.2,2026-01-01,103.39999999999998,61.39999999999998,0
4694,M19553,Polyester,Op-15,Night,18170,1817,6.100899999999999,12.5,2026-01-01,103.39999999999998,61.5,0
4695,L51874,Cotton,Op-16,Morning,14240,1424,25.8064,12.8,2026-01-01,103.39999999999998,61.5,0
4696,L51875,Cotton,Op-17,Evening,15140,1514,12.0409,13.0,2026-01-01,103.30000000000001,61.60000000000002,0
4697,L51876,Cotton,Op-18,Night,14490,1449,17.388900000000003,13.2,2026-01-01,103.39999999999998,61.60000000000002,0
4698,M19557,Polyester,Op-19,Morning,15730,1573,11.56,13.4,2026-01-01,103.5,61.60000000000002,0
4699,L51878,Cotton,Op-20,Evening,15640,1564,17.5561,13.7,2026-01-01,103.39999999999998,61.60000000000002,0
4700,L51879,Cotton,Op-1,Night,14280,1428,21.3444,13.9,2026-01-01,103.5,61.60000000000002,0
4701,L51880,Cotton,Op-2,Morning,16200,1620,9.61,14.1,2026-01-01,103.5,61.69999999999999,0
4702,H34115,Silk,Op-3,Evening,15840,1584,10.692900000000002,14.3,2026-01-01,103.5,61.69999999999999,0
4703,L51882,Cotton,Op-4,Night,12220,1222,44.6224,14.8,2026-01-01,103.60000000000002,61.80000000000001,1
4704,M19563,Polyester,Op-5,Morning,14320,1432,18.0625,15.0,2026-01-01,103.60000000000002,61.80000000000001,0
4705,L51884,Cotton,Op-6,Evening,15610,1561,11.088899999999999,15.3,2026-01-01,103.69999999999999,61.89999999999998,0
4706,L51885,Cotton,Op-7,Night,16140,1614,11.022400000000003,15.5,2026-01-01,103.60000000000002,61.80000000000001,0
4707,L51886,Cotton,Op-8,Morning,19590,1959,4.9729,15.7,2026-01-01,103.5,61.69999999999999,0
4708,L51887,Cotton,Op-9,Evening,19440,1944,5.5225,15.9,2026-01-01,103.5,61.80000000000001,0
4709,L51888,Cotton,Op-10,Night,17930,1793,6.6564,16.1,2026-01-01,103.39999999999998,61.69999999999999,0
4710,M19569,Polyester,Op-11,Morning,14460,1446,25.0,16.3,2026-01-01,103.39999999999998,61.60000000000002,0
4711,L51890,Cotton,Op-12,Evening,16730,1673,10.368400000000001,16.6,2026-01-01,103.39999999999998,61.69999999999999,0
4712,M19571,Polyester,Op-13,Night,15150,1515,19.536400000000004,16.8,2026-01-01,103.39999999999998,61.69999999999999,0
4713,L51892,Cotton,Op-14,Morning,15640,1564,12.8881,17.1,2026-01-01,103.39999999999998,61.80000000000001,0
4714,L51893,Cotton,Op-15,Evening,14510,1451,20.430400000000002,17.3,2026-01-01,103.5,61.80000000000001,0
4715,H34128,Silk,Op-16,Night,16930,1693,8.0089,17.5,2026-01-01,103.39999999999998,61.80000000000001,0
4716,L51895,Cotton,Op-17,Morning,14760,1476,17.892899999999997,18.0,2026-01-01,103.39999999999998,61.69999999999999,0
4717,L51896,Cotton,Op-18,Evening,17120,1712,9.0601,18.2,2026-01-01,103.39999999999998,61.60000000000002,0
4718,M19577,Polyester,Op-19,Night,14250,1425,20.6116,18.4,2026-01-01,103.39999999999998,61.60000000000002,0
4719,L51898,Cotton,Op-20,Morning,13370,1337,32.2624,18.7,2026-01-01,103.30000000000001,61.60000000000002,1
4720,M19579,Polyester,Op-1,Evening,16900,1690,12.1801,18.9,2026-01-01,103.39999999999998,61.69999999999999,0
4721,M19580,Polyester,Op-2,Night,13530,1353,19.4481,19.2,2026-01-01,103.39999999999998,61.69999999999999,1
4722,L51901,Cotton,Op-3,Morning,19270,1927,4.796099999999999,19.5,2026-01-01,103.5,61.80000000000001,0
4723,M19582,Polyester,Op-4,Evening,13910,1391,18.2329,19.7,2026-01-01,103.39999999999998,61.80000000000001,0
4724,L51903,Cotton,Op-5,Night,13660,1366,25.9081,20.0,2026-01-01,103.39999999999998,61.80000000000001,1
4725,L51904,Cotton,Op-6,Morning,17710,1771,9.9856,20.2,2026-01-01,103.39999999999998,61.89999999999998,0
4726,M19585,Polyester,Op-7,Evening,15150,1515,18.1476,20.4,2026-01-01,103.39999999999998,61.80000000000001,0
4727,M19586,Polyester,Op-8,Night,21330,2133,3.3489000000000004,20.7,2026-01-01,103.39999999999998,61.80000000000001,0
4728,M19587,Polyester,Op-9,Morning,13410,1341,22.09,21.0,2026-01-01,103.39999999999998,61.80000000000001,1
4729,L51908,Cotton,Op-10,Evening,14060,1406,22.184100000000004,21.3,2026-01-01,103.39999999999998,61.69999999999999,0
4730,L51909,Cotton,Op-11,Night,13060,1306,37.21,21.5,2026-01-01,103.39999999999998,61.80000000000001,1
4731,L51910,Cotton,Op-12,Morning,15080,1508,12.6025,21.7,2026-01-01,103.30000000000001,61.69999999999999,0
4732,L51911,Cotton,Op-13,Evening,13010,1301,20.340100000000003,21.9,2026-01-01,103.30000000000001,61.60000000000002,1
4733,L51912,Cotton,Op-14,Night,15390,1539,14.8225,22.1,2026-01-01,103.30000000000001,61.69999999999999,0
4734,L51913,Cotton,Op-15,Morning,14840,1484,19.8916,22.3,2026-01-01,103.30000000000001,61.60000000000002,0
4735,L51914,Cotton,Op-16,Evening,15070,1507,15.366400000000004,22.5,2026-01-01,103.19999999999999,61.5,0
4736,L51915,Cotton,Op-17,Night,15440,1544,18.0625,22.7,2026-01-01,103.19999999999999,61.5,0
4737,L51916,Cotton,Op-18,Morning,15130,1513,14.364099999999999,0.0,2026-01-01,103.19999999999999,61.5,0
4738,M19597,Polyester,Op-19,Evening,13360,1336,33.8724,0.2,2026-01-01,103.19999999999999,61.5,1
4739,M19598,Polyester,Op-20,Night,21020,2102,3.61,0.5,2026-01-01,103.19999999999999,61.39999999999998,0
4740,L51919,Cotton,Op-1,Morning,13510,1351,28.944399999999995,0.8,2026-01-01,103.19999999999999,61.39999999999998,1
4741,L51920,Cotton,Op-2,Evening,16010,1601,12.390400000000001,1.0,2026-01-01,103.30000000000001,61.5,0
4742,L51921,Cotton,Op-3,Night,13930,1393,27.984099999999998,1.2,2026-01-01,103.19999999999999,61.30000000000001,0
4743,L51922,Cotton,Op-4,Morning,15920,1592,11.356900000000003,1.4,2026-01-01,103.30000000000001,61.30000000000001,0
4744,L51923,Cotton,Op-5,Evening,14090,1409,26.832399999999996,1.6,2026-01-01,103.30000000000001,61.30000000000001,0
4745,L51924,Cotton,Op-6,Night,13930,1393,22.467599999999997,1.8,2026-01-01,103.30000000000001,61.30000000000001,0
4746,H34159,Silk,Op-7,Morning,14750,1475,18.5761,2.0,2026-01-01,103.19999999999999,61.19999999999999,0
4747,L51926,Cotton,Op-8,Evening,14270,1427,20.7936,2.5,2026-01-01,103.19999999999999,61.19999999999999,0
4748,L51927,Cotton,Op-9,Night,17630,1763,7.4529000000000005,2.7,2026-01-01,103.30000000000001,61.19999999999999,0
4749,L51928,Cotton,Op-10,Morning,13630,1363,21.808900000000005,2.9,2026-01-01,103.19999999999999,61.19999999999999,1
4750,L51929,Cotton,Op-11,Evening,14040,1404,25.9081,3.1,2026-01-01,103.19999999999999,61.19999999999999,0
4751,M19610,Polyester,Op-12,Night,16880,1688,10.176099999999998,3.3,2026-01-01,103.19999999999999,61.19999999999999,0
4752,L51931,Cotton,Op-13,Morning,15100,1510,13.912899999999997,3.6,2026-01-01,103.30000000000001,61.39999999999998,0
4753,H34166,Silk,Op-14,Evening,15020,1502,15.6025,3.8,2026-01-01,103.30000000000001,61.30000000000001,0
4754,H34167,Silk,Op-15,Night,16070,1607,13.395600000000002,4.3,2026-01-01,103.19999999999999,61.39999999999998,0
4755,M19614,Polyester,Op-16,Morning,13840,1384,30.030399999999997,4.8,2026-01-01,103.30000000000001,61.5,0
4756,L51935,Cotton,Op-17,Evening,12950,1295,26.316899999999997,5.1,2026-01-01,103.39999999999998,61.69999999999999,1
4757,H34170,Silk,Op-18,Night,19910,1991,3.61,5.3,2026-01-01,103.39999999999998,61.69999999999999,0
4758,L51937,Cotton,Op-19,Morning,14970,1497,18.318399999999997,5.8,2026-01-01,103.39999999999998,61.60000000000002,0
4759,L51938,Cotton,Op-20,Evening,14650,1465,23.7169,6.0,2026-01-01,103.5,61.60000000000002,0
4760,L51939,Cotton,Op-1,Night,13610,1361,21.6225,6.2,2026-01-01,103.5,61.60000000000002,1
4761,L51940,Cotton,Op-2,Morning,15460,1546,14.8225,6.4,2026-01-01,103.60000000000002,61.69999999999999,0
4762,H34175,Silk,Op-3,Evening,13320,1332,27.772900000000003,6.6,2026-01-01,103.69999999999999,61.89999999999998,1
4763,M19622,Polyester,Op-4,Night,26630,2663,1.2996,7.1,2026-01-01,103.69999999999999,62.0,1
4764,L51943,Cotton,Op-5,Morning,14430,1443,21.0681,7.4,2026-01-01,103.69999999999999,62.10000000000002,0
4765,M19624,Polyester,Op-6,Evening,14020,1402,23.619600000000002,7.6,2026-01-01,103.69999999999999,62.0,0
4766,L51945,Cotton,Op-7,Night,18920,1892,5.0625,7.9,2026-01-01,103.69999999999999,62.0,0
4767,M19626,Polyester,Op-8,Morning,16450,1645,12.744900000000003,8.1,2026-01-01,103.60000000000002,62.0,0
4768,L51947,Cotton,Op-9,Evening,14730,1473,25.1001,8.4,2026-01-01,103.60000000000002,61.89999999999998,0
4769,L51948,Cotton,Op-10,Night,13090,1309,27.984099999999998,8.6,2026-01-01,103.60000000000002,62.0,1
4770,H34183,Silk,Op-11,Morning,15440,1544,13.764100000000001,8.8,2026-01-01,103.60000000000002,61.89999999999998,0
4771,L51950,Cotton,Op-12,Evening,13440,1344,24.304899999999996,9.3,2026-01-01,103.5,61.89999999999998,1
4772,M19631,Polyester,Op-13,Night,16170,1617,12.96,9.5,2026-01-01,103.60000000000002,61.89999999999998,0
4773,M19632,Polyester,Op-14,Morning,14350,1435,14.364099999999999,9.8,2026-01-01,103.60000000000002,62.0,0
4774,L51953,Cotton,Op-15,Evening,13910,1391,25.3009,10.1,2026-01-01,103.60000000000002,62.0,0
4775,L51954,Cotton,Op-16,Night,18270,1827,5.4289,10.3,2026-01-01,103.60000000000002,62.0,0
4776,L51955,Cotton,Op-17,Morning,17610,1761,6.6564,10.5,2026-01-01,103.5,62.0,0
4777,L51956,Cotton,Op-18,Evening,15220,1522,13.249599999999997,10.7,2026-01-01,103.5,62.10000000000002,0
4778,M19637,Polyester,Op-19,Night,18180,1818,5.5696,10.9,2026-01-01,103.5,62.19999999999999,0
4779,H34192,Silk,Op-20,Morning,13710,1371,29.811600000000002,11.2,2026-01-01,103.60000000000002,62.19999999999999,1
4780,L51959,Cotton,Op-1,Evening,15110,1511,15.132099999999998,11.7,2026-01-01,103.69999999999999,62.30000000000001,0
4781,L51960,Cotton,Op-2,Night,14040,1404,21.7156,11.9,2026-01-01,103.69999999999999,62.39999999999998,0
4782,L51961,Cotton,Op-3,Morning,13840,1384,21.0681,12.1,2026-01-01,103.69999999999999,62.30000000000001,0
4783,L51962,Cotton,Op-4,Evening,13680,1368,27.667600000000004,12.3,2026-01-01,103.80000000000001,62.5,0
4784,L51963,Cotton,Op-5,Night,16410,1641,12.96,12.5,2026-01-01,103.69999999999999,62.5,0
4785,L51964,Cotton,Op-6,Morning,16420,1642,10.432899999999997,12.7,2026-01-01,103.89999999999998,62.60000000000002,0
4786,H34199,Silk,Op-7,Evening,14010,1401,25.0,12.9,2026-01-01,103.89999999999998,62.69999999999999,0
4787,L51966,Cotton,Op-8,Night,15770,1577,17.0569,13.4,2026-01-01,103.80000000000001,62.60000000000002,0
4788,L51967,Cotton,Op-9,Morning,13960,1396,19.4481,13.6,2026-01-01,103.69999999999999,62.60000000000002,0
4789,H34202,Silk,Op-10,Evening,15140,1514,12.6025,13.8,2026-01-01,103.69999999999999,62.60000000000002,0
4790,L51969,Cotton,Op-11,Night,16460,1646,12.816399999999998,14.3,2026-01-01,103.80000000000001,62.80000000000001,0
4791,L51970,Cotton,Op-12,Morning,14430,1443,16.5649,14.5,2026-01-01,103.80000000000001,62.80000000000001,0
4792,M19651,Polyester,Op-13,Evening,14690,1469,23.5225,14.7,2026-01-01,103.69999999999999,62.69999999999999,0
4793,H34206,Silk,Op-14,Night,15640,1564,16.160400000000003,15.0,2026-01-01,103.69999999999999,62.69999999999999,0
4794,H34207,Silk,Op-15,Morning,14980,1498,16.160400000000003,15.5,2026-01-01,103.60000000000002,62.60000000000002,0
4795,L51974,Cotton,Op-16,Evening,16990,1699,7.7841,16.0,2026-01-01,103.60000000000002,62.60000000000002,0
